,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour
136,2014-12-06 16:00:00,2.48000001,Overcast,2014-12-06 16:20:00<br />,6.0,,-,87.0,,1027,8.0,,4:20 PM,10.0,West,9.3,270,2014-12-06 16:20:00,6,16
137,2014-12-06 17:00:00,3.03,Mostly Cloudy,2014-12-06 17:20:00<br />,6.0,,-,87.0,,1026,8.0,,5:20 PM,10.0,WSW,9.3,240,2014-12-06 17:20:00,6,17
138,2014-12-06 18:00:00,2.72800004,Overcast,2014-12-06 18:20:00<br />,6.0,,-,82.0,,1026,9.0,,6:20 PM,10.0,West,14.8,270,2014-12-06 18:20:00,6,18
139,2014-12-06 19:00:00,2.81999999,Overcast,2014-12-06 19:20:00<br />,6.0,,-,82.0,,1025,9.0,,7:20 PM,10.0,West,9.3,270,2014-12-06 19:20:00,6,19
140,2014-12-06 20:00:00,2.83599998,Mostly Cloudy,2014-12-06 20:20:00<br />,7.0,,-,87.0,,1025,9.0,,8:20 PM,10.0,WSW,18.5,250,2014-12-06 20:20:00,6,20
141,2014-12-06 21:00:00,3.06099998,Overcast,2014-12-06 21:20:00<br />,8.0,,-,93.0,,1024,9.0,,9:20 PM,10.0,WSW,18.5,240,2014-12-06 21:20:00,6,21
142,2014-12-06 22:00:00,2.91599996,Overcast,2014-12-06 22:20:00<br />,8.0,,-,93.0,,1024,9.0,,10:20 PM,10.0,WSW,18.5,250,2014-12-06 22:20:00,6,22
143,2014-12-06 23:00:00,3.05200001,Overcast,2014-12-06 23:20:00<br />,8.0,,-,87.0,,1023,10.0,,11:20 PM,10.0,WSW,20.4,250,2014-12-06 23:20:00,6,23
144,2014-12-07 00:00:00,2.94200001,Overcast,2014-12-07 00:20:00<br />,9.0,,-,94.0,,1022,10.0,,12:20 AM,10.0,WSW,18.5,250,2014-12-07 00:20:00,7,0
145,2014-12-07 01:00:00,2.97099999,Overcast,2014-12-07 01:20:00<br />,9.0,,-,94.0,,1021,10.0,,1:20 AM,10.0,WSW,18.5,240,2014-12-07 01:20:00,7,1
146,2014-12-07 02:00:00,2.84499999,Rain,2014-12-07 02:20:00<br />,10.0,Rain,46.3,100.0,,1020,10.0,,2:20 AM,1.9,WSW,27.8,250,2014-12-07 02:20:00,7,2
147,2014-12-07 03:00:00,3.18900002,Overcast,2014-12-07 03:20:00<br />,10.0,,-,100.0,,1019,10.0,,3:20 AM,10.0,West,25.9,260,2014-12-07 03:20:00,7,3
148,2014-12-07 04:00:00,2.539,Overcast,2014-12-07 04:20:00<br />,10.0,,-,94.0,,1019,11.0,,4:20 AM,10.0,West,27.8,260,2014-12-07 04:20:00,7,4
149,2014-12-07 05:00:00,2.85600003,Rain,2014-12-07 05:20:00<br />,9.0,Rain,-,88.0,,1018,11.0,,5:20 AM,7.0,West,29.6,260,2014-12-07 05:20:00,7,5
150,2014-12-07 06:00:00,2.94600001,Heavy Rain,2014-12-07 06:20:00<br />,10.0,Rain,-,100.0,,1017,10.0,,6:20 AM,2.5,West,27.8,260,2014-12-07 06:20:00,7,6
151,2014-12-07 07:00:00,2.63400005,Light Rain,2014-12-07 07:20:00<br />,10.0,Rain,-,94.0,,1016,11.0,,7:20 AM,6.0,WSW,31.5,250,2014-12-07 07:20:00,7,7
152,2014-12-07 08:00:00,3.22199998,Overcast,2014-12-07 08:20:00<br />,8.0,,-,87.0,,1017,10.0,,8:20 AM,10.0,WNW,31.5,300,2014-12-07 08:20:00,7,8
153,2014-12-07 09:00:00,2.57699997,Overcast,2014-12-07 09:20:00<br />,6.0,,-,82.0,,1018,9.0,,9:20 AM,10.0,WNW,29.6,300,2014-12-07 09:20:00,7,9
154,2014-12-07 10:00:00,2.86500001,Mostly Cloudy,2014-12-07 10:20:00<br />,5.0,,-,76.0,,1018,9.0,,10:20 AM,10.0,WNW,29.6,290,2014-12-07 10:20:00,7,10
155,2014-12-07 11:00:00,2.79000003,Scattered Clouds,2014-12-07 11:20:00<br />,4.0,,-,76.0,,1019,8.0,,11:20 AM,10.0,WNW,31.5,300,2014-12-07 11:20:00,7,11
156,2014-12-07 12:00:00,2.88199998,Mostly Cloudy,2014-12-07 12:20:00<br />,4.0,,-,76.0,,1019,8.0,,12:20 PM,10.0,WNW,31.5,300,2014-12-07 12:20:00,7,12
157,2014-12-07 13:00:00,3.1039999999999996,Mostly Cloudy,2014-12-07 13:20:00<br />,2.0,,-,71.0,,1020,7.0,,1:20 PM,10.0,NW,37.0,310,2014-12-07 13:20:00,7,13
158,2014-12-07 14:00:00,2.63300002,Unknown,2014-12-07 14:20:00<br />,2.0,,-,71.0,,1020,7.0,,2:20 PM,10.0,WNW,29.6,300,2014-12-07 14:20:00,7,14
159,2014-12-07 15:00:00,2.98000006,Partly Cloudy,2014-12-07 15:20:00<br />,2.0,,-,71.0,,1020,7.0,,3:20 PM,10.0,WNW,24.1,300,2014-12-07 15:20:00,7,15
160,2014-12-07 16:00:00,2.93600002,Unknown,2014-12-07 16:20:00<br />,0.0,,-,66.0,,1020,6.0,,4:20 PM,10.0,WNW,31.5,300,2014-12-07 16:20:00,7,16
161,2014-12-07 17:00:00,2.52500003,Unknown,2014-12-07 17:20:00<br />,0.0,,-,66.0,,1020,6.0,,5:20 PM,10.0,WNW,27.8,300,2014-12-07 17:20:00,7,17
162,2014-12-07 18:00:00,2.87500003,Unknown,2014-12-07 18:20:00<br />,0.0,,-,70.0,,1021,5.0,,6:20 PM,10.0,WNW,20.4,300,2014-12-07 18:20:00,7,18
163,2014-12-07 19:00:00,2.826,Unknown,2014-12-07 19:20:00<br />,1.0,,-,76.0,,1021,5.0,,7:20 PM,10.0,WNW,16.7,300,2014-12-07 19:20:00,7,19
164,2014-12-07 20:00:00,2.74399999,Mostly Cloudy,2014-12-07 20:20:00<br />,1.0,,-,76.0,,1021,5.0,,8:20 PM,10.0,WNW,20.4,290,2014-12-07 20:20:00,7,20
165,2014-12-07 21:00:00,3.16699999,Partly Cloudy,2014-12-07 21:20:00<br />,1.0,,-,81.0,,1021,4.0,,9:20 PM,10.0,WNW,13.0,300,2014-12-07 21:20:00,7,21
166,2014-12-07 22:00:00,2.93899999,Scattered Clouds,2014-12-07 22:20:00<br />,2.0,,-,76.0,,1020,6.0,,10:20 PM,10.0,West,20.4,280,2014-12-07 22:20:00,7,22
167,2014-12-07 23:00:00,2.85499997,Scattered Clouds,2014-12-07 23:20:00<br />,2.0,,-,81.0,,1020,5.0,,11:20 PM,10.0,West,14.8,280,2014-12-07 23:20:00,7,23
168,2014-12-08 00:00:00,3.49000003,Light Rain,2014-12-08 00:20:00<br />,3.0,Rain,-,87.0,,1020,5.0,,12:20 AM,8.0,WNW,18.5,300,2014-12-08 00:20:00,1,0
169,2014-12-08 01:00:00,2.71599997,Mostly Cloudy,2014-12-08 01:20:00<br />,3.0,,-,87.0,,1019,5.0,,1:20 AM,10.0,West,16.7,260,2014-12-08 01:20:00,1,1
170,2014-12-08 02:00:00,2.87500001,Partly Cloudy,2014-12-08 02:20:00<br />,3.0,,-,93.0,,1018,4.0,,2:20 AM,10.0,West,11.1,260,2014-12-08 02:20:00,1,2
171,2014-12-08 03:00:00,3.139,Heavy Rain,2014-12-08 03:20:00<br />,3.0,Rain,-,87.0,,1018,5.0,,3:20 AM,2.8,NNW,22.2,330,2014-12-08 03:20:00,1,3
172,2014-12-08 04:00:00,3.30800003,Partly Cloudy,2014-12-08 04:20:00<br />,2.0,,-,93.0,,1018,3.0,,4:20 AM,10.0,West,7.4,280,2014-12-08 04:20:00,1,4
173,2014-12-08 05:00:00,4.402,Unknown,2014-12-08 05:20:00<br />,2.0,,-,93.0,,1018,3.0,,5:20 AM,10.0,West,11.1,280,2014-12-08 05:20:00,1,5
174,2014-12-08 06:00:00,4.64100004,Partly Cloudy,2014-12-08 06:20:00<br />,2.0,,-,93.0,,1018,3.0,,6:20 AM,10.0,WNW,11.1,290,2014-12-08 06:20:00,1,6
175,2014-12-08 07:00:00,4.56800002,Unknown,2014-12-08 07:20:00<br />,2.0,,-,93.0,,1019,3.0,,7:20 AM,10.0,WNW,18.5,290,2014-12-08 07:20:00,1,7
176,2014-12-08 08:00:00,11.71700008,Unknown,2014-12-08 08:20:00<br />,2.0,,-,93.0,,1019,3.0,,8:20 AM,10.0,WNW,18.5,300,2014-12-08 08:20:00,1,8
177,2014-12-08 09:00:00,15.16000021,Unknown,2014-12-08 09:20:00<br />,2.0,,-,87.0,,1020,4.0,,9:20 AM,10.0,WNW,22.2,300,2014-12-08 09:20:00,1,9
178,2014-12-08 10:00:00,18.8780005,Unknown,2014-12-08 10:20:00<br />,2.0,,-,81.0,,1021,5.0,,10:20 AM,10.0,WNW,20.4,300,2014-12-08 10:20:00,1,10
179,2014-12-08 11:00:00,15.5670001,Unknown,2014-12-08 11:20:00<br />,3.0,,-,81.0,,1021,6.0,,11:20 AM,10.0,WNW,25.9,300,2014-12-08 11:20:00,1,11
180,2014-12-08 12:00:00,16.27099988,Partly Cloudy,2014-12-08 12:20:00<br />,3.0,,-,76.0,,1021,7.0,,12:20 PM,10.0,WNW,27.8,290,2014-12-08 12:20:00,1,12
181,2014-12-08 13:00:00,16.387000099999998,Partly Cloudy,2014-12-08 13:20:00<br />,1.0,,-,66.0,,1021,7.0,,1:20 PM,10.0,WNW,33.3,300,2014-12-08 13:20:00,1,13
182,2014-12-08 14:00:00,16.06500011,Partly Cloudy,2014-12-08 14:20:00<br />,1.0,,-,66.0,,1022,7.0,,2:20 PM,10.0,WNW,33.3,300,2014-12-08 14:20:00,1,14
183,2014-12-08 15:00:00,16.57600021,Scattered Clouds,2014-12-08 15:20:00<br />,1.0,,-,76.0,,1023,5.0,,3:20 PM,10.0,NW,22.2,320,2014-12-08 15:20:00,1,15
184,2014-12-08 16:00:00,17.875000399999998,Unknown,2014-12-08 16:20:00<br />,1.0,,-,81.0,,1023,4.0,,4:20 PM,10.0,West,13.0,270,2014-12-08 16:20:00,1,16
185,2014-12-08 17:00:00,15.66100012,Unknown,2014-12-08 17:20:00<br />,1.0,,-,87.0,,1024,3.0,,5:20 PM,10.0,West,11.1,280,2014-12-08 17:20:00,1,17
186,2014-12-08 18:00:00,11.58999981,Unknown,2014-12-08 18:20:00<br />,0.0,,-,81.0,,1025,3.0,,6:20 PM,10.0,West,9.3,270,2014-12-08 18:20:00,1,18
187,2014-12-08 19:00:00,11.11199988,Partly Cloudy,2014-12-08 19:20:00<br />,1.0,,-,87.0,,1026,3.0,,7:20 PM,10.0,WNW,14.8,290,2014-12-08 19:20:00,1,19
188,2014-12-08 20:00:00,3.78700003,Unknown,2014-12-08 20:20:00<br />,0.0,,-,87.0,,1027,2.0,,8:20 PM,10.0,West,11.1,260,2014-12-08 20:20:00,1,20
189,2014-12-08 21:00:00,3.79600003,Unknown,2014-12-08 21:20:00<br />,0.0,,-,81.0,,1028,3.0,,9:20 PM,10.0,NW,14.8,310,2014-12-08 21:20:00,1,21
190,2014-12-08 22:00:00,3.48200002,Unknown,2014-12-08 22:20:00<br />,0.0,,-,87.0,,1028,2.0,,10:20 PM,10.0,NW,14.8,310,2014-12-08 22:20:00,1,22
191,2014-12-08 23:00:00,3.56100005,Unknown,2014-12-08 23:20:00<br />,1.0,,-,87.0,,1028,3.0,,11:20 PM,10.0,WNW,14.8,290,2014-12-08 23:20:00,1,23
192,2014-12-09 00:00:00,3.855,Unknown,2014-12-09 00:20:00<br />,1.0,,-,87.0,,1029,3.0,,12:20 AM,10.0,WNW,16.7,300,2014-12-09 00:20:00,2,0
193,2014-12-09 01:00:00,3.46499998,Unknown,2014-12-09 01:20:00<br />,0.0,,-,87.0,,1029,2.0,,1:20 AM,10.0,WNW,7.4,290,2014-12-09 01:20:00,2,1
194,2014-12-09 02:00:00,3.67700003,Unknown,2014-12-09 02:20:00<br />,1.0,,-,93.0,,1029,2.0,,2:20 AM,10.0,NW,5.6,310,2014-12-09 02:20:00,2,2
195,2014-12-09 03:00:00,3.70900001,Unknown,2014-12-09 03:20:00<br />,1.0,,-,87.0,,1029,3.0,,3:20 AM,10.0,WNW,11.1,300,2014-12-09 03:20:00,2,3
196,2014-12-09 04:00:00,3.41199998,Unknown,2014-12-09 04:20:00<br />,1.0,,-,87.0,,1028,3.0,,4:20 AM,10.0,NW,9.3,320,2014-12-09 04:20:00,2,4
197,2014-12-09 05:00:00,3.42700003,Unknown,2014-12-09 05:20:00<br />,2.0,,-,87.0,,1028,4.0,,5:20 AM,10.0,NW,11.1,310,2014-12-09 05:20:00,2,5
198,2014-12-09 06:00:00,3.84000005,Partly Cloudy,2014-12-09 06:20:00<br />,2.0,,-,87.0,,1028,4.0,,6:20 AM,10.0,SE,5.6,130,2014-12-09 06:20:00,2,6
199,2014-12-09 07:00:00,6.02700003,Scattered Clouds,2014-12-09 07:20:00<br />,4.0,,-,87.0,,1027,6.0,,7:20 AM,10.0,Variable,5.6,0,2014-12-09 07:20:00,2,7
200,2014-12-09 08:00:00,11.95500011,Partly Cloudy,2014-12-09 08:20:00<br />,4.0,,-,76.0,,1028,8.0,,8:20 AM,10.0,SW,14.8,230,2014-12-09 08:20:00,2,8
201,2014-12-09 09:00:00,17.86799958,Unknown,2014-12-09 09:20:00<br />,4.0,,-,81.0,,1027,7.0,,9:20 AM,10.0,SW,16.7,220,2014-12-09 09:20:00,2,9
202,2014-12-09 10:00:00,22.7210001,Unknown,2014-12-09 10:20:00<br />,4.0,,-,76.0,,1027,8.0,,10:20 AM,10.0,South,14.8,190,2014-12-09 10:20:00,2,10
203,2014-12-09 11:00:00,17.17,Overcast,2014-12-09 11:20:00<br />,5.0,,-,76.0,,1025,9.0,,11:20 AM,10.0,SW,20.4,220,2014-12-09 11:20:00,2,11
204,2014-12-09 12:00:00,16.7675,Overcast,2014-12-09 12:20:00<br />,5.0,,-,76.0,,1024,9.0,,12:20 PM,10.0,SW,22.2,220,2014-12-09 12:20:00,2,12
205,2014-12-09 13:00:00,24.23600011,Overcast,2014-12-09 13:20:00<br />,7.0,,-,87.0,,1023,9.0,,1:20 PM,10.0,SW,24.1,220,2014-12-09 13:20:00,2,13
206,2014-12-09 14:00:00,22.72300012,Overcast,2014-12-09 14:20:00<br />,8.0,,-,87.0,,1021,10.0,,2:20 PM,10.0,SSW,20.4,210,2014-12-09 14:20:00,2,14
207,2014-12-09 15:00:00,19.45299992,Overcast,2014-12-09 15:20:00<br />,8.0,,-,87.0,,1020,10.0,,3:20 PM,10.0,SW,24.1,220,2014-12-09 15:20:00,2,15
208,2014-12-09 16:00:00,22.60200038,Overcast,2014-12-09 16:20:00<br />,9.0,,-,88.0,,1018,11.0,,4:20 PM,10.0,SW,25.9,220,2014-12-09 16:20:00,2,16
209,2014-12-09 17:00:00,18.448999899999997,Overcast,2014-12-09 17:20:00<br />,9.0,,-,88.0,,1018,11.0,,5:20 PM,10.0,SW,22.2,220,2014-12-09 17:20:00,2,17
210,2014-12-09 18:00:00,13.03300012,Overcast,2014-12-09 18:20:00<br />,10.0,,-,88.0,,1016,12.0,,6:20 PM,10.0,WSW,22.2,240,2014-12-09 18:20:00,2,18
211,2014-12-09 19:00:00,11.82600004,Heavy Drizzle,2014-12-09 19:20:00<br />,11.0,,-,100.0,,1016,11.0,,7:20 PM,3.0,WSW,31.5,250,2014-12-09 19:20:00,2,19
212,2014-12-09 20:00:00,4.779,Rain,2014-12-09 20:20:00<br />,11.0,Rain,-,94.0,,1015,12.0,,8:20 PM,10.0,WSW,31.5,250,2014-12-09 20:20:00,2,20
213,2014-12-09 21:00:00,3.46200005,Light Rain,2014-12-09 21:20:00<br />,11.0,Rain,55.6,94.0,,1014,12.0,,9:20 PM,-9999.0,WSW,35.2,250,2014-12-09 21:20:00,2,21
214,2014-12-09 22:00:00,4.04299996,Light Drizzle,2014-12-09 22:20:00<br />,11.0,,-,100.0,,1013,11.0,,10:20 PM,5.0,WSW,37.0,250,2014-12-09 22:20:00,2,22
215,2014-12-09 23:00:00,3.78700005,Rain Showers,2014-12-09 23:20:00<br />,11.0,Rain,59.3,100.0,,1013,11.0,,11:20 PM,6.0,West,40.7,260,2014-12-09 23:20:00,2,23
216,2014-12-10 00:00:00,3.71500004,Light Rain Showers,2014-12-10 00:20:00<br />,8.0,Rain,57.4,87.0,,1013,10.0,,12:20 AM,9.0,West,37.0,270,2014-12-10 00:20:00,3,0
217,2014-12-10 01:00:00,3.66499998,Mostly Cloudy,2014-12-10 01:20:00<br />,5.0,,64.8,76.0,,1013,9.0,,1:20 AM,10.0,West,37.0,280,2014-12-10 01:20:00,3,1
218,2014-12-10 02:00:00,3.72000001,Mostly Cloudy,2014-12-10 02:20:00<br />,3.0,,70.4,66.0,,1014,9.0,,2:20 AM,10.0,West,44.4,280,2014-12-10 02:20:00,3,2
219,2014-12-10 03:00:00,3.42500005,Mostly Cloudy,2014-12-10 03:20:00<br />,4.0,,61.1,71.0,,1013,9.0,,3:20 AM,10.0,West,35.2,280,2014-12-10 03:20:00,3,3
220,2014-12-10 04:00:00,3.74900003,Mostly Cloudy,2014-12-10 04:20:00<br />,4.0,,-,76.0,,1014,8.0,,4:20 AM,10.0,WNW,40.7,290,2014-12-10 04:20:00,3,4
221,2014-12-10 05:00:00,4.18000003,Scattered Clouds,2014-12-10 05:20:00<br />,3.0,,-,76.0,,1015,7.0,,5:20 AM,10.0,WNW,40.7,300,2014-12-10 05:20:00,3,5
222,2014-12-10 06:00:00,5.354,Light Rain Showers,2014-12-10 06:20:00<br />,3.0,Rain,-,76.0,,1016,7.0,,6:20 AM,9.0,WNW,38.9,300,2014-12-10 06:20:00,3,6
223,2014-12-10 07:00:00,5.44000004,Scattered Clouds,2014-12-10 07:20:00<br />,3.0,,-,81.0,,1016,6.0,,7:20 AM,10.0,WNW,27.8,290,2014-12-10 07:20:00,3,7
224,2014-12-10 08:00:00,10.56399988,Partly Cloudy,2014-12-10 08:20:00<br />,2.0,,-,76.0,,1017,6.0,,8:20 AM,10.0,WNW,33.3,290,2014-12-10 08:20:00,3,8
225,2014-12-10 09:00:00,17.3579997,Scattered Clouds,2014-12-10 09:20:00<br />,2.0,,-,71.0,,1017,7.0,,9:20 AM,10.0,WNW,24.1,290,2014-12-10 09:20:00,3,9
226,2014-12-10 10:00:00,18.81599988,Scattered Clouds,2014-12-10 10:20:00<br />,2.0,,-,71.0,,1018,7.0,,10:20 AM,10.0,WNW,24.1,290,2014-12-10 10:20:00,3,10
227,2014-12-10 11:00:00,19.675,Mostly Cloudy,2014-12-10 11:20:00<br />,3.0,,-,71.0,,1017,8.0,,11:20 AM,10.0,WNW,33.3,300,2014-12-10 11:20:00,3,11
228,2014-12-10 12:00:00,21.235999600000003,Partly Cloudy,2014-12-10 12:20:00<br />,1.0,,-,58.0,,1017,9.0,,12:20 PM,10.0,West,33.3,280,2014-12-10 12:20:00,3,12
229,2014-12-10 13:00:00,18.6559995,Scattered Clouds,2014-12-10 13:20:00<br />,2.0,,50.0,62.0,,1016,9.0,,1:20 PM,10.0,West,31.5,270,2014-12-10 13:20:00,3,13
230,2014-12-10 14:00:00,17.22900008,Partly Cloudy,2014-12-10 14:20:00<br />,3.0,,-,71.0,,1016,8.0,,2:20 PM,10.0,West,29.6,280,2014-12-10 14:20:00,3,14
231,2014-12-10 15:00:00,18.701999899999997,Mostly Cloudy,2014-12-10 15:20:00<br />,3.0,,-,71.0,,1016,8.0,,3:20 PM,10.0,West,29.6,270,2014-12-10 15:20:00,3,15
232,2014-12-10 16:00:00,19.555999800000002,Partly Cloudy,2014-12-10 16:20:00<br />,2.0,,-,66.0,,1016,8.0,,4:20 PM,10.0,West,27.8,280,2014-12-10 16:20:00,3,16
233,2014-12-10 17:00:00,18.89699995,Mostly Cloudy,2014-12-10 17:20:00<br />,3.0,,46.3,76.0,,1015,7.0,,5:20 PM,10.0,West,27.8,270,2014-12-10 17:20:00,3,17
234,2014-12-10 18:00:00,14.403000199999997,Mostly Cloudy,2014-12-10 18:20:00<br />,2.0,,-,66.0,,1015,8.0,,6:20 PM,10.0,West,25.9,280,2014-12-10 18:20:00,3,18
235,2014-12-10 19:00:00,13.152999900000001,Mostly Cloudy,2014-12-10 19:20:00<br />,3.0,,55.6,81.0,,1015,6.0,,7:20 PM,10.0,WNW,37.0,290,2014-12-10 19:20:00,3,19
236,2014-12-10 20:00:00,4.795,Mostly Cloudy,2014-12-10 20:20:00<br />,3.0,,50.0,71.0,,1014,8.0,,8:20 PM,10.0,West,31.5,280,2014-12-10 20:20:00,3,20
237,2014-12-10 21:00:00,3.57200003,Mostly Cloudy,2014-12-10 21:20:00<br />,4.0,,51.9,76.0,,1014,8.0,,9:20 PM,10.0,West,33.3,270,2014-12-10 21:20:00,3,21
238,2014-12-10 22:00:00,3.64600002,Mostly Cloudy,2014-12-10 22:20:00<br />,3.0,,-,76.0,,1014,7.0,,10:20 PM,10.0,West,37.0,280,2014-12-10 22:20:00,3,22
239,2014-12-10 23:00:00,3.76700004,Mostly Cloudy,2014-12-10 23:20:00<br />,4.0,,-,76.0,,1013,8.0,,11:20 PM,10.0,West,33.3,270,2014-12-10 23:20:00,3,23
240,2014-12-11 00:00:00,3.733,Rain,2014-12-11 00:20:00<br />,4.0,Rain,-,81.0,,1013,7.0,,12:20 AM,9.0,West,44.4,280,2014-12-11 00:20:00,4,0
241,2014-12-11 01:00:00,3.66099999,Scattered Clouds,2014-12-11 01:20:00<br />,4.0,,-,81.0,,1012,7.0,,1:20 AM,10.0,West,29.6,280,2014-12-11 01:20:00,4,1
242,2014-12-11 02:00:00,3.44199999,Mostly Cloudy,2014-12-11 02:20:00<br />,4.0,,-,76.0,,1012,8.0,,2:20 AM,10.0,West,27.8,270,2014-12-11 02:20:00,4,2
243,2014-12-11 03:00:00,3.44100002,Mostly Cloudy,2014-12-11 03:20:00<br />,4.0,,-,76.0,,1011,8.0,,3:20 AM,10.0,West,38.9,280,2014-12-11 03:20:00,4,3
244,2014-12-11 04:00:00,3.57700006,Light Rain,2014-12-11 04:20:00<br />,4.0,Rain,-,76.0,,1010,8.0,,4:20 AM,9.0,West,35.2,280,2014-12-11 04:20:00,4,4
245,2014-12-11 05:00:00,4.03100004,Mostly Cloudy,2014-12-11 05:20:00<br />,4.0,,-,81.0,,1010,7.0,,5:20 AM,10.0,West,37.0,280,2014-12-11 05:20:00,4,5
246,2014-12-11 06:00:00,4.79100005,Scattered Clouds,2014-12-11 06:20:00<br />,4.0,,63.0,76.0,,1010,8.0,,6:20 AM,10.0,West,42.6,280,2014-12-11 06:20:00,4,6
247,2014-12-11 07:00:00,6.84399999,Light Rain,2014-12-11 07:20:00<br />,4.0,Rain,-,81.0,,1010,7.0,,7:20 AM,10.0,WNW,38.9,290,2014-12-11 07:20:00,4,7
248,2014-12-11 08:00:00,10.88100018,Mostly Cloudy,2014-12-11 08:20:00<br />,5.0,,-,87.0,,1010,7.0,,8:20 AM,10.0,West,33.3,280,2014-12-11 08:20:00,4,8
249,2014-12-11 09:00:00,16.394000000000002,Mostly Cloudy,2014-12-11 09:20:00<br />,4.0,,55.6,76.0,,1011,8.0,,9:20 AM,10.0,West,35.2,280,2014-12-11 09:20:00,4,9
250,2014-12-11 10:00:00,20.141000100000003,Mostly Cloudy,2014-12-11 10:20:00<br />,4.0,,-,76.0,,1011,8.0,,10:20 AM,10.0,West,35.2,280,2014-12-11 10:20:00,4,10
251,2014-12-11 11:00:00,21.47899958,Overcast,2014-12-11 11:20:00<br />,4.0,,-,76.0,,1011,8.0,,11:20 AM,10.0,NW,33.3,310,2014-12-11 11:20:00,4,11
252,2014-12-11 12:00:00,23.317000399999998,Light Rain Showers,2014-12-11 12:20:00<br />,4.0,Rain,70.4,76.0,,1011,8.0,,12:20 PM,10.0,West,48.2,280,2014-12-11 12:20:00,4,12
253,2014-12-11 13:00:00,20.89299979,Rain Showers,2014-12-11 13:20:00<br />,5.0,Rain,-,76.0,,1011,9.0,,1:20 PM,10.0,West,35.2,280,2014-12-11 13:20:00,4,13
254,2014-12-11 14:00:00,17.81799979,Light Rain Showers,2014-12-11 14:20:00<br />,6.0,Rain,-,87.0,,1010,8.0,,2:20 PM,10.0,West,25.9,270,2014-12-11 14:20:00,4,14
255,2014-12-11 15:00:00,17.56199958,Rain Showers,2014-12-11 15:20:00<br />,6.0,Rain,51.9,82.0,,1009,9.0,,3:20 PM,10.0,West,31.5,260,2014-12-11 15:20:00,4,15
256,2014-12-11 16:00:00,19.82499978,Mostly Cloudy,2014-12-11 16:20:00<br />,7.0,,-,87.0,,1008,9.0,,4:20 PM,10.0,West,35.2,260,2014-12-11 16:20:00,4,16
257,2014-12-11 17:00:00,16.85200007,Rain,2014-12-11 17:20:00<br />,7.0,Rain,57.4,82.0,,1007,10.0,,5:20 PM,5.0,West,38.9,260,2014-12-11 17:20:00,4,17
258,2014-12-11 18:00:00,11.11699976,Light Rain,2014-12-11 18:20:00<br />,7.0,Rain,57.4,93.0,,1007,8.0,,6:20 PM,10.0,West,35.2,260,2014-12-11 18:20:00,4,18
259,2014-12-11 19:00:00,11.45099995,Light Rain,2014-12-11 19:20:00<br />,7.0,Rain,61.1,87.0,,1006,9.0,,7:20 PM,10.0,WSW,38.9,250,2014-12-11 19:20:00,4,19
260,2014-12-11 20:00:00,4.77700002,Mostly Cloudy,2014-12-11 20:20:00<br />,7.0,,-,87.0,,1005,9.0,,8:20 PM,10.0,WSW,31.5,250,2014-12-11 20:20:00,4,20
261,2014-12-11 21:00:00,3.783,Mostly Cloudy,2014-12-11 21:20:00<br />,7.0,,-,87.0,,1003,9.0,,9:20 PM,10.0,WSW,27.8,240,2014-12-11 21:20:00,4,21
262,2014-12-11 22:00:00,3.90099997,Light Rain,2014-12-11 22:20:00<br />,6.0,Rain,-,82.0,,1001,9.0,,10:20 PM,10.0,WSW,27.8,240,2014-12-11 22:20:00,4,22
263,2014-12-11 23:00:00,4.21799997,Rain,2014-12-11 23:20:00<br />,6.0,Rain,53.7,87.0,,999,8.0,,11:20 PM,5.0,SW,31.5,230,2014-12-11 23:20:00,4,23
264,2014-12-12 00:00:00,3.85200001,Rain,2014-12-12 00:20:00<br />,7.0,Rain,-,93.0,,997,8.0,,12:20 AM,10.0,SW,27.8,220,2014-12-12 00:20:00,5,0
265,2014-12-12 01:00:00,3.95000002,Rain,2014-12-12 01:20:00<br />,7.0,Rain,53.7,87.0,,994,9.0,,1:20 AM,9.0,SSW,35.2,210,2014-12-12 01:20:00,5,1
266,2014-12-12 02:00:00,3.86399998,Rain,2014-12-12 02:20:00<br />,9.0,Rain,61.1,94.0,,991,10.0,,2:20 AM,10.0,SW,37.0,230,2014-12-12 02:20:00,5,2
267,2014-12-12 03:00:00,3.73500002,Rain,2014-12-12 03:20:00<br />,8.0,Rain,-,87.0,,991,10.0,,3:20 AM,5.0,West,35.2,260,2014-12-12 03:20:00,5,3
268,2014-12-12 04:00:00,3.95199999,Heavy Rain,2014-12-12 04:20:00<br />,9.0,Rain,-,100.0,,991,9.0,,4:20 AM,8.0,WSW,35.2,250,2014-12-12 04:20:00,5,4
269,2014-12-12 05:00:00,4.76500007,Mostly Cloudy,2014-12-12 05:20:00<br />,7.0,,51.9,87.0,,991,9.0,,5:20 AM,10.0,West,33.3,260,2014-12-12 05:20:00,5,5
270,2014-12-12 06:00:00,5.51600001,Rain,2014-12-12 06:20:00<br />,7.0,Rain,-,93.0,,991,8.0,,6:20 AM,10.0,WNW,27.8,290,2014-12-12 06:20:00,5,6
