,timestamp,energy,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp.1,weekday,hour
136,2015-01-06 23:00:00,47.06,11:51 PM,13.3,2.8,49.0,1020.9,16.1,Calm,Calm,-,,,Clear,0,2015-01-07 06:51:00<br />,2015-01-06 23:51:00,2,23
137,2015-01-07 00:00:00,46.43,12:51 AM,12.8,2.2,49.0,1020.8,16.1,Calm,Calm,-,,,Clear,0,2015-01-07 07:51:00<br />,2015-01-07 00:51:00,3,0
138,2015-01-07 01:00:00,36.7,1:51 AM,11.1,2.2,54.0,1020.7,16.1,South,7.4,-,,,Clear,170,2015-01-07 08:51:00<br />,2015-01-07 01:51:00,3,1
139,2015-01-07 02:00:00,28.97,2:51 AM,12.2,2.2,51.0,1020.9,16.1,NE,5.6,-,,,Clear,50,2015-01-07 09:51:00<br />,2015-01-07 02:51:00,3,2
140,2015-01-07 03:00:00,28.12,3:51 AM,11.7,2.2,52.0,1020.7,16.1,Calm,Calm,-,,,Clear,0,2015-01-07 10:51:00<br />,2015-01-07 03:51:00,3,3
141,2015-01-07 04:00:00,29.82,4:51 AM,10.0,2.8,61.0,1020.2,16.1,Calm,Calm,-,,,Clear,0,2015-01-07 11:51:00<br />,2015-01-07 04:51:00,3,4
142,2015-01-07 05:00:00,27.27,5:51 AM,10.0,2.8,61.0,1020.0,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-01-07 12:51:00<br />,2015-01-07 05:51:00,3,5
143,2015-01-07 06:00:00,23.43,6:51 AM,10.0,2.8,61.0,1020.5,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-07 13:51:00<br />,2015-01-07 06:51:00,3,6
144,2015-01-07 07:00:00,23.68,7:51 AM,9.4,2.8,64.0,1020.9,16.1,SSW,5.6,-,,,Scattered Clouds,210,2015-01-07 14:51:00<br />,2015-01-07 07:51:00,3,7
145,2015-01-07 08:00:00,23.92,8:51 AM,11.1,3.3,59.0,1021.5,16.1,SSW,5.6,-,,,Scattered Clouds,210,2015-01-07 15:51:00<br />,2015-01-07 08:51:00,3,8
146,2015-01-07 09:00:00,24.18,9:51 AM,16.1,3.3,42.0,1021.4,16.1,SW,5.6,-,,,Mostly Cloudy,220,2015-01-07 16:51:00<br />,2015-01-07 09:51:00,3,9
147,2015-01-07 10:00:00,23.67,10:51 AM,19.4,3.9,36.0,1021.1,16.1,SSW,5.6,-,,,Mostly Cloudy,200,2015-01-07 17:51:00<br />,2015-01-07 10:51:00,3,10
148,2015-01-07 11:00:00,27.47,11:51 AM,22.2,2.8,28.0,1019.7,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-01-07 18:51:00<br />,2015-01-07 11:51:00,3,11
149,2015-01-07 12:00:00,33.99,12:51 PM,25.0,1.7,22.0,1018.7,16.1,ESE,14.8,-,,,Mostly Cloudy,110,2015-01-07 19:51:00<br />,2015-01-07 12:51:00,3,12
150,2015-01-07 13:00:00,36.92,1:51 PM,26.1,0.0,18.0,1017.9,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-01-07 20:51:00<br />,2015-01-07 13:51:00,3,13
151,2015-01-07 14:00:00,33.76,2:51 PM,26.7,0.0,17.0,1017.3,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-01-07 21:51:00<br />,2015-01-07 14:51:00,3,14
152,2015-01-07 15:00:00,40.97,3:51 PM,26.7,0.6,18.0,1017.2,16.1,ESE,5.6,-,,,Mostly Cloudy,110,2015-01-07 22:51:00<br />,2015-01-07 15:51:00,3,15
153,2015-01-07 16:00:00,40.47,4:51 PM,26.7,0.6,18.0,1017.1,16.1,ENE,11.1,-,,,Mostly Cloudy,70,2015-01-07 23:51:00<br />,2015-01-07 16:51:00,3,16
154,2015-01-07 17:00:00,42.95,5:51 PM,23.3,1.7,24.0,1017.2,16.1,East,9.3,-,,,Mostly Cloudy,80,2015-01-08 00:51:00<br />,2015-01-07 17:51:00,3,17
155,2015-01-07 18:00:00,45.3,6:51 PM,21.7,2.2,28.0,1017.5,16.1,East,11.1,-,,,Scattered Clouds,80,2015-01-08 01:51:00<br />,2015-01-07 18:51:00,3,18
156,2015-01-07 19:00:00,46.31,7:51 PM,19.4,2.8,33.0,1017.7,16.1,East,13.0,-,,,Clear,100,2015-01-08 02:51:00<br />,2015-01-07 19:51:00,3,19
157,2015-01-07 20:00:00,44.32,8:51 PM,18.3,2.8,36.0,1017.8,16.1,ESE,13.0,-,,,Scattered Clouds,110,2015-01-08 03:51:00<br />,2015-01-07 20:51:00,3,20
158,2015-01-07 21:00:00,42.61,9:51 PM,19.4,2.8,33.0,1017.9,16.1,ESE,14.8,-,,,Mostly Cloudy,110,2015-01-08 04:51:00<br />,2015-01-07 21:51:00,3,21
159,2015-01-07 22:00:00,42.48,10:51 PM,17.2,3.3,40.0,1018.1,16.1,East,9.3,-,,,Mostly Cloudy,100,2015-01-08 05:51:00<br />,2015-01-07 22:51:00,3,22
160,2015-01-07 23:00:00,40.03,11:51 PM,16.7,3.3,41.0,1017.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-08 06:51:00<br />,2015-01-07 23:51:00,3,23
161,2015-01-08 00:00:00,39.09,12:51 AM,16.1,3.3,42.0,1017.5,16.1,SE,5.6,-,,,Mostly Cloudy,130,2015-01-08 07:51:00<br />,2015-01-08 00:51:00,4,0
162,2015-01-08 01:00:00,31.27,1:51 AM,15.6,3.3,44.0,1017.9,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-01-08 08:51:00<br />,2015-01-08 01:51:00,4,1
163,2015-01-08 02:00:00,31.47,2:51 AM,14.4,3.3,47.0,1018.1,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-01-08 09:51:00<br />,2015-01-08 02:51:00,4,2
164,2015-01-08 03:00:00,32.04,3:51 AM,15.6,2.8,42.0,1017.9,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-01-08 10:51:00<br />,2015-01-08 03:51:00,4,3
165,2015-01-08 04:00:00,29.81,4:51 AM,17.2,1.1,34.0,1017.3,16.1,East,20.4,-,,,Overcast,90,2015-01-08 11:51:00<br />,2015-01-08 04:51:00,4,4
166,2015-01-08 05:00:00,28.7,5:51 AM,16.7,1.1,35.0,1017.5,16.1,East,27.8,-,,,Mostly Cloudy,80,2015-01-08 12:51:00<br />,2015-01-08 05:51:00,4,5
167,2015-01-08 06:00:00,27.41,6:51 AM,16.7,0.6,34.0,1017.7,16.1,East,25.9,-,,,Mostly Cloudy,90,2015-01-08 13:51:00<br />,2015-01-08 06:51:00,4,6
168,2015-01-08 07:00:00,27.58,7:51 AM,15.6,1.1,38.0,1018.1,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-01-08 14:51:00<br />,2015-01-08 07:51:00,4,7
169,2015-01-08 08:00:00,27.56,8:51 AM,15.6,1.7,39.0,1018.9,16.1,East,18.5,-,,,Mostly Cloudy,90,2015-01-08 15:51:00<br />,2015-01-08 08:51:00,4,8
170,2015-01-08 09:00:00,27.36,9:51 AM,17.2,1.1,34.0,1019.2,16.1,East,22.2,-,,,Mostly Cloudy,80,2015-01-08 16:51:00<br />,2015-01-08 09:51:00,4,9
171,2015-01-08 10:00:00,26.97,10:51 AM,18.3,1.1,32.0,1019.0,16.1,East,22.2,-,,,Mostly Cloudy,90,2015-01-08 17:51:00<br />,2015-01-08 10:51:00,4,10
172,2015-01-08 11:00:00,29.74,11:51 AM,18.3,0.6,31.0,1017.9,16.1,East,22.2,-,,,Mostly Cloudy,90,2015-01-08 18:51:00<br />,2015-01-08 11:51:00,4,11
173,2015-01-08 12:00:00,37.35,12:51 PM,18.9,1.1,30.0,1016.7,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-01-08 19:51:00<br />,2015-01-08 12:51:00,4,12
174,2015-01-08 13:00:00,38.25,1:51 PM,20.6,1.1,27.0,1015.7,16.1,SE,11.1,-,,,Mostly Cloudy,130,2015-01-08 20:51:00<br />,2015-01-08 13:51:00,4,13
175,2015-01-08 14:00:00,37.94,2:51 PM,21.7,1.7,27.0,1015.1,16.1,SE,14.8,-,,,Scattered Clouds,140,2015-01-08 21:51:00<br />,2015-01-08 14:51:00,4,14
176,2015-01-08 15:00:00,42.26,3:51 PM,20.0,2.8,32.0,1015.3,16.1,SE,13.0,-,,,Scattered Clouds,140,2015-01-08 22:51:00<br />,2015-01-08 15:51:00,4,15
177,2015-01-08 16:00:00,43.1,4:51 PM,18.9,2.2,33.0,1015.3,16.1,SE,22.2,-,,,Mostly Cloudy,140,2015-01-08 23:51:00<br />,2015-01-08 16:51:00,4,16
178,2015-01-08 17:00:00,42.62,5:51 PM,17.8,2.8,37.0,1015.5,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-01-09 00:51:00<br />,2015-01-08 17:51:00,4,17
179,2015-01-08 18:00:00,44.69,6:51 PM,16.7,2.8,39.0,1015.6,16.1,SE,9.3,-,,,Mostly Cloudy,130,2015-01-09 01:51:00<br />,2015-01-08 18:51:00,4,18
180,2015-01-08 19:00:00,45.11,7:51 PM,15.0,2.8,44.0,1015.7,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-01-09 02:51:00<br />,2015-01-08 19:51:00,4,19
181,2015-01-08 20:00:00,45.88,8:51 PM,15.0,3.3,46.0,1015.8,16.1,East,9.3,-,,,Scattered Clouds,80,2015-01-09 03:51:00<br />,2015-01-08 20:51:00,4,20
182,2015-01-08 21:00:00,46.19,9:51 PM,13.3,4.4,55.0,1015.6,16.1,East,11.1,-,,,Scattered Clouds,100,2015-01-09 04:51:00<br />,2015-01-08 21:51:00,4,21
183,2015-01-08 22:00:00,46.04,10:51 PM,14.4,2.8,46.0,1015.3,16.1,East,7.4,-,,,Scattered Clouds,100,2015-01-09 05:51:00<br />,2015-01-08 22:51:00,4,22
184,2015-01-08 23:00:00,45.68,11:51 PM,12.2,3.3,55.0,1015.4,16.1,SE,5.6,-,,,Scattered Clouds,130,2015-01-09 06:51:00<br />,2015-01-08 23:51:00,4,23
185,2015-01-09 00:00:00,45.28,12:51 AM,12.2,3.3,55.0,1015.2,16.1,East,5.6,-,,,Scattered Clouds,100,2015-01-09 07:51:00<br />,2015-01-09 00:51:00,5,0
186,2015-01-09 01:00:00,34.4,1:51 AM,12.2,2.8,53.0,1014.9,16.1,East,18.5,-,,,Scattered Clouds,80,2015-01-09 08:51:00<br />,2015-01-09 01:51:00,5,1
187,2015-01-09 02:00:00,31.58,2:51 AM,12.2,2.8,53.0,1014.8,16.1,ESE,11.1,-,,,Scattered Clouds,110,2015-01-09 09:51:00<br />,2015-01-09 02:51:00,5,2
188,2015-01-09 03:00:00,31.05,3:51 AM,12.2,2.8,53.0,1014.9,16.1,East,18.5,-,,,Scattered Clouds,90,2015-01-09 10:51:00<br />,2015-01-09 03:51:00,5,3
189,2015-01-09 04:00:00,29.82,4:51 AM,12.2,2.2,51.0,1014.7,16.1,East,11.1,-,,,Scattered Clouds,100,2015-01-09 11:51:00<br />,2015-01-09 04:51:00,5,4
190,2015-01-09 05:00:00,28.32,5:51 AM,11.7,2.2,52.0,1014.8,16.1,East,11.1,-,,,Scattered Clouds,90,2015-01-09 12:51:00<br />,2015-01-09 05:51:00,5,5
191,2015-01-09 06:00:00,28.42,6:51 AM,11.7,2.8,55.0,1015.5,16.1,East,5.6,-,,,Partly Cloudy,100,2015-01-09 13:51:00<br />,2015-01-09 06:51:00,5,6
192,2015-01-09 07:00:00,27.57,7:51 AM,11.1,2.8,57.0,1016.2,16.1,ESE,7.4,-,,,Partly Cloudy,110,2015-01-09 14:51:00<br />,2015-01-09 07:51:00,5,7
193,2015-01-09 08:00:00,25.14,8:51 AM,13.3,2.8,49.0,1017.0,16.1,East,11.1,-,,,Partly Cloudy,90,2015-01-09 15:51:00<br />,2015-01-09 08:51:00,5,8
194,2015-01-09 09:00:00,23.95,9:51 AM,16.1,3.9,44.0,1017.6,16.1,East,13.0,29.6,,,Partly Cloudy,80,2015-01-09 16:51:00<br />,2015-01-09 09:51:00,5,9
195,2015-01-09 10:00:00,23.92,10:51 AM,18.9,3.9,37.0,1017.2,16.1,East,18.5,-,,,Partly Cloudy,100,2015-01-09 17:51:00<br />,2015-01-09 10:51:00,5,10
196,2015-01-09 11:00:00,28.99,11:51 AM,20.0,3.9,35.0,1016.3,16.1,East,20.4,-,,,Partly Cloudy,90,2015-01-09 18:51:00<br />,2015-01-09 11:51:00,5,11
197,2015-01-09 12:00:00,35.32,12:51 PM,21.7,5.0,34.0,1015.2,16.1,ESE,9.3,-,,,Partly Cloudy,120,2015-01-09 19:51:00<br />,2015-01-09 12:51:00,5,12
198,2015-01-09 13:00:00,36.82,1:51 PM,22.2,5.0,33.0,1014.4,16.1,Variable,5.6,-,,,Partly Cloudy,0,2015-01-09 20:51:00<br />,2015-01-09 13:51:00,5,13
199,2015-01-09 14:00:00,35.21,2:51 PM,23.3,5.6,32.0,1013.9,16.1,Variable,9.3,-,,,Partly Cloudy,0,2015-01-09 21:51:00<br />,2015-01-09 14:51:00,5,14
200,2015-01-09 15:00:00,41.67,3:51 PM,22.8,6.1,34.0,1014.0,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-01-09 22:51:00<br />,2015-01-09 15:51:00,5,15
201,2015-01-09 16:00:00,43.61,4:51 PM,23.3,6.7,34.0,1014.0,16.1,SSE,16.7,-,,,Partly Cloudy,160,2015-01-09 23:51:00<br />,2015-01-09 16:51:00,5,16
202,2015-01-09 17:00:00,43.87,5:51 PM,21.1,5.6,36.0,1014.4,16.1,SE,11.1,-,,,Partly Cloudy,140,2015-01-10 00:51:00<br />,2015-01-09 17:51:00,5,17
203,2015-01-09 18:00:00,46.78,6:51 PM,20.0,5.0,37.0,1015.0,16.1,SE,11.1,-,,,Clear,140,2015-01-10 01:51:00<br />,2015-01-09 18:51:00,5,18
204,2015-01-09 19:00:00,44.84,7:51 PM,17.8,5.0,43.0,1015.7,16.1,ENE,9.3,-,,,Clear,60,2015-01-10 02:51:00<br />,2015-01-09 19:51:00,5,19
205,2015-01-09 20:00:00,39.94,8:51 PM,16.7,5.0,46.0,1016.0,16.1,East,7.4,-,,,Clear,80,2015-01-10 03:51:00<br />,2015-01-09 20:51:00,5,20
206,2015-01-09 21:00:00,40.33,9:51 PM,15.6,5.0,49.0,1016.1,16.1,East,9.3,-,,,Clear,100,2015-01-10 04:51:00<br />,2015-01-09 21:51:00,5,21
207,2015-01-09 22:00:00,40.69,10:51 PM,15.6,3.9,46.0,1016.1,16.1,East,13.0,-,,,Clear,100,2015-01-10 05:51:00<br />,2015-01-09 22:51:00,5,22
208,2015-01-09 23:00:00,41.69,11:51 PM,15.6,3.3,44.0,1015.9,16.1,East,13.0,-,,,Clear,100,2015-01-10 06:51:00<br />,2015-01-09 23:51:00,5,23
209,2015-01-10 00:00:00,46.97,12:51 AM,14.4,3.9,49.0,1016.1,16.1,ESE,11.1,-,,,Scattered Clouds,120,2015-01-10 07:51:00<br />,2015-01-10 00:51:00,6,0
210,2015-01-10 01:00:00,33.73,1:51 AM,14.4,3.3,47.0,1016.3,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-01-10 08:51:00<br />,2015-01-10 01:51:00,6,1
211,2015-01-10 02:00:00,29.85,2:51 AM,14.4,3.3,47.0,1015.9,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-01-10 09:51:00<br />,2015-01-10 02:51:00,6,2
212,2015-01-10 03:00:00,29.57,3:51 AM,13.9,3.3,49.0,1015.7,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-01-10 10:51:00<br />,2015-01-10 03:51:00,6,3
213,2015-01-10 04:00:00,29.47,4:51 AM,13.3,3.3,51.0,1016.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-10 11:51:00<br />,2015-01-10 04:51:00,6,4
214,2015-01-10 05:00:00,28.24,5:51 AM,13.3,3.3,51.0,1015.9,16.1,East,11.1,-,,,Scattered Clouds,100,2015-01-10 12:51:00<br />,2015-01-10 05:51:00,6,5
215,2015-01-10 06:00:00,26.31,6:51 AM,13.3,2.8,49.0,1016.2,16.1,ESE,11.1,-,,,Mostly Cloudy,110,2015-01-10 13:51:00<br />,2015-01-10 06:51:00,6,6
216,2015-01-10 07:00:00,27.14,7:51 AM,13.9,2.8,47.0,1016.4,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-01-10 14:51:00<br />,2015-01-10 07:51:00,6,7
217,2015-01-10 08:00:00,28.14,8:51 AM,13.9,2.8,47.0,1017.3,16.1,SE,11.1,-,,,Mostly Cloudy,130,2015-01-10 15:51:00<br />,2015-01-10 08:51:00,6,8
218,2015-01-10 09:00:00,26.3,9:51 AM,16.1,2.8,41.0,1017.9,16.1,ESE,16.7,-,,,Mostly Cloudy,120,2015-01-10 16:51:00<br />,2015-01-10 09:51:00,6,9
219,2015-01-10 10:00:00,31.41,10:51 AM,15.6,2.8,42.0,1018.0,16.1,SSE,9.3,-,,,Overcast,150,2015-01-10 17:51:00<br />,2015-01-10 10:51:00,6,10
220,2015-01-10 11:00:00,26.79,11:51 AM,16.7,3.3,41.0,1017.2,16.1,SSE,7.4,-,,,Mostly Cloudy,150,2015-01-10 18:51:00<br />,2015-01-10 11:51:00,6,11
221,2015-01-10 12:00:00,21.21,12:51 PM,17.2,3.3,40.0,1016.3,16.1,SE,9.3,-,,,Mostly Cloudy,130,2015-01-10 19:51:00<br />,2015-01-10 12:51:00,6,12
222,2015-01-10 13:00:00,25.96,1:51 PM,16.7,5.6,48.0,1015.3,16.1,East,13.0,-,0.0,Rain,Light Rain,80,2015-01-10 20:51:00<br />,2015-01-10 13:51:00,6,13
223,2015-01-10 14:00:00,36.28,2:51 PM,17.8,4.4,41.0,1015.0,16.1,Variable,7.4,-,0.0,,Mostly Cloudy,0,2015-01-10 21:51:00<br />,2015-01-10 14:51:00,6,14
224,2015-01-10 15:00:00,42.27,3:51 PM,18.3,4.4,40.0,1015.1,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-10 22:51:00<br />,2015-01-10 15:51:00,6,15
225,2015-01-10 16:00:00,40.34,4:51 PM,17.8,5.0,43.0,1015.2,16.1,ENE,7.4,-,0.0,,Mostly Cloudy,70,2015-01-10 23:51:00<br />,2015-01-10 16:51:00,6,16
226,2015-01-10 17:00:00,39.4,5:51 PM,17.8,5.6,45.0,1015.4,16.1,NE,11.1,-,,,Mostly Cloudy,50,2015-01-11 00:51:00<br />,2015-01-10 17:51:00,6,17
227,2015-01-10 18:00:00,40.31,6:51 PM,17.2,6.1,48.0,1015.9,16.1,NNW,5.6,-,,,Scattered Clouds,330,2015-01-11 01:51:00<br />,2015-01-10 18:51:00,6,18
228,2015-01-10 19:00:00,39.84,7:51 PM,15.0,6.7,58.0,1016.2,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-11 02:51:00<br />,2015-01-10 19:51:00,6,19
229,2015-01-10 20:00:00,39.19,8:51 PM,13.9,6.7,62.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 03:51:00<br />,2015-01-10 20:51:00,6,20
230,2015-01-10 21:00:00,41.0,9:51 PM,13.9,6.7,62.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 04:51:00<br />,2015-01-10 21:51:00,6,21
231,2015-01-10 22:00:00,41.44,10:51 PM,13.9,7.2,64.0,1016.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 05:51:00<br />,2015-01-10 22:51:00,6,22
232,2015-01-10 23:00:00,41.03,11:51 PM,12.2,7.8,75.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 06:51:00<br />,2015-01-10 23:51:00,6,23
233,2015-01-11 00:00:00,39.85,12:51 AM,12.8,7.8,72.0,1016.3,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 07:51:00<br />,2015-01-11 00:51:00,7,0
234,2015-01-11 01:00:00,39.77,1:51 AM,13.3,7.8,69.0,1016.3,16.1,East,5.6,-,,,Mostly Cloudy,100,2015-01-11 08:51:00<br />,2015-01-11 01:51:00,7,1
235,2015-01-11 02:00:00,39.2,2:51 AM,12.2,7.8,75.0,1016.3,16.1,ENE,7.4,-,,,Scattered Clouds,70,2015-01-11 09:51:00<br />,2015-01-11 02:51:00,7,2
236,2015-01-11 03:00:00,38.93,3:51 AM,12.8,7.2,69.0,1016.5,16.1,East,5.6,-,,,Mostly Cloudy,90,2015-01-11 10:51:00<br />,2015-01-11 03:51:00,7,3
237,2015-01-11 04:00:00,24.94,4:51 AM,12.2,7.8,75.0,1016.5,16.1,Calm,Calm,-,,,Overcast,0,2015-01-11 11:51:00<br />,2015-01-11 04:51:00,7,4
238,2015-01-11 05:00:00,27.0,5:51 AM,12.8,7.2,69.0,1016.3,16.1,ESE,7.4,-,,,Overcast,110,2015-01-11 12:51:00<br />,2015-01-11 05:51:00,7,5
239,2015-01-11 06:00:00,26.66,6:51 AM,13.3,7.2,67.0,1016.4,16.1,East,9.3,-,0.0,,Mostly Cloudy,100,2015-01-11 13:51:00<br />,2015-01-11 06:51:00,7,6
240,2015-01-11 07:00:00,24.28,7:51 AM,12.8,6.7,67.0,1016.7,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-01-11 14:51:00<br />,2015-01-11 07:51:00,7,7
241,2015-01-11 08:00:00,24.3,8:51 AM,13.9,6.1,59.0,1017.5,16.1,East,16.7,-,,,Mostly Cloudy,90,2015-01-11 15:51:00<br />,2015-01-11 08:51:00,7,8
242,2015-01-11 09:00:00,24.25,9:51 AM,15.6,6.7,55.0,1018.1,16.1,East,13.0,-,,,Mostly Cloudy,100,2015-01-11 16:51:00<br />,2015-01-11 09:51:00,7,9
243,2015-01-11 10:00:00,24.3,10:51 AM,16.7,6.7,52.0,1018.2,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-01-11 17:51:00<br />,2015-01-11 10:51:00,7,10
244,2015-01-11 11:00:00,24.3,11:51 AM,18.3,6.1,45.0,1017.5,16.1,East,16.7,-,,,Mostly Cloudy,90,2015-01-11 18:51:00<br />,2015-01-11 11:51:00,7,11
245,2015-01-11 12:00:00,22.68,12:51 PM,20.0,6.1,40.0,1016.2,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-01-11 19:51:00<br />,2015-01-11 12:51:00,7,12
246,2015-01-11 13:00:00,21.7,1:51 PM,22.2,6.1,35.0,1015.4,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-01-11 20:51:00<br />,2015-01-11 13:51:00,7,13
247,2015-01-11 14:00:00,34.01,2:51 PM,21.7,6.1,36.0,1015.1,16.1,East,16.7,-,,,Scattered Clouds,90,2015-01-11 21:51:00<br />,2015-01-11 14:51:00,7,14
248,2015-01-11 15:00:00,41.33,3:51 PM,21.7,6.7,38.0,1015.0,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-01-11 22:51:00<br />,2015-01-11 15:51:00,7,15
249,2015-01-11 16:00:00,40.57,4:51 PM,21.7,6.7,38.0,1015.0,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-01-11 23:51:00<br />,2015-01-11 16:51:00,7,16
250,2015-01-11 17:00:00,40.95,5:51 PM,20.6,7.2,42.0,1015.6,16.1,East,5.6,-,,,Overcast,90,2015-01-12 00:51:00<br />,2015-01-11 17:51:00,7,17
251,2015-01-11 18:00:00,40.16,6:51 PM,19.4,7.8,47.0,1016.1,16.1,East,5.6,-,,,Overcast,100,2015-01-12 01:51:00<br />,2015-01-11 18:51:00,7,18
252,2015-01-11 19:00:00,41.04,7:51 PM,18.3,10.0,58.0,1017.0,16.1,East,5.6,-,0.01,Rain,Light Rain,90,2015-01-12 02:51:00<br />,2015-01-11 19:51:00,7,19
253,2015-01-11 20:00:00,41.68,8:51 PM,17.2,11.7,70.0,1017.7,16.1,North,9.3,-,0.0,,Overcast,350,2015-01-12 03:51:00<br />,2015-01-11 20:51:00,7,20
254,2015-01-11 21:00:00,42.21,9:51 PM,16.7,11.1,70.0,1017.7,16.1,NE,9.3,-,0.0,,Scattered Clouds,40,2015-01-12 04:51:00<br />,2015-01-11 21:51:00,7,21
255,2015-01-11 22:00:00,42.86,10:51 PM,15.6,12.2,80.0,1018.2,16.1,SW,7.4,-,0.0,,Mostly Cloudy,220,2015-01-12 05:51:00<br />,2015-01-11 22:51:00,7,22
256,2015-01-11 23:00:00,43.42,11:51 PM,15.0,12.2,83.0,1018.4,16.1,WSW,11.1,-,,,Overcast,240,2015-01-12 06:51:00<br />,2015-01-11 23:51:00,7,23
257,2015-01-12 00:00:00,43.89,12:51 AM,15.0,12.2,83.0,1018.1,16.1,West,13.0,-,,,Overcast,280,2015-01-12 07:51:00<br />,2015-01-12 00:51:00,1,0
258,2015-01-12 01:00:00,39.11,1:51 AM,14.4,12.2,87.0,1018.1,16.1,WSW,7.4,-,,,Overcast,250,2015-01-12 08:51:00<br />,2015-01-12 01:51:00,1,1
259,2015-01-12 02:00:00,34.92,2:51 AM,14.4,12.8,90.0,1018.4,16.1,SW,5.6,-,0.0,,Overcast,220,2015-01-12 09:51:00<br />,2015-01-12 02:51:00,1,2
260,2015-01-12 03:00:00,24.57,3:51 AM,14.4,12.8,90.0,1018.1,16.1,Calm,Calm,-,0.01,,Overcast,0,2015-01-12 10:51:00<br />,2015-01-12 03:51:00,1,3
261,2015-01-12 04:00:00,24.76,4:51 AM,14.4,13.3,93.0,1018.0,12.9,SW,5.6,-,0.01,Rain,Light Rain,220,2015-01-12 11:51:00<br />,2015-01-12 04:51:00,1,4
262,2015-01-12 05:00:00,25.62,5:51 AM,14.4,12.8,90.0,1018.2,16.1,Calm,Calm,-,0.0,,Mostly Cloudy,0,2015-01-12 12:51:00<br />,2015-01-12 05:51:00,1,5
263,2015-01-12 06:00:00,23.98,6:51 AM,13.9,12.8,93.0,1018.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 13:51:00<br />,2015-01-12 06:51:00,1,6
264,2015-01-12 07:00:00,26.07,7:33 AM,13.9,13.3,96.0,1019.5,11.3,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 14:33:00<br />,2015-01-12 07:33:00,1,7
265,2015-01-12 08:00:00,27.22,8:51 AM,13.9,13.3,96.0,1019.3,12.9,SW,5.6,-,,,Mostly Cloudy,220,2015-01-12 15:51:00<br />,2015-01-12 08:51:00,1,8
266,2015-01-12 09:00:00,28.32,9:51 AM,15.0,13.3,90.0,1020.0,12.9,SW,7.4,-,,,Mostly Cloudy,220,2015-01-12 16:51:00<br />,2015-01-12 09:51:00,1,9
267,2015-01-12 10:00:00,24.32,10:51 AM,16.1,12.8,81.0,1020.3,14.5,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 17:51:00<br />,2015-01-12 10:51:00,1,10
268,2015-01-12 11:00:00,28.98,11:51 AM,17.8,11.1,65.0,1019.3,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 18:51:00<br />,2015-01-12 11:51:00,1,11
269,2015-01-12 12:00:00,36.51,12:51 PM,18.3,11.7,65.0,1018.0,16.1,South,7.4,-,0.0,,Mostly Cloudy,190,2015-01-12 19:51:00<br />,2015-01-12 12:51:00,1,12
270,2015-01-12 13:00:00,37.1,1:51 PM,19.4,11.1,59.0,1016.9,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-01-12 20:51:00<br />,2015-01-12 13:51:00,1,13
